, 13898.48, 42930.87
28790.22, 10256.41, 4860.10
28790.22, 10256.41, 4860.10
28790.22, 10256.41, 4860.10
28790.22, 10256.41, 4860.10
28790.22, 10256.41, 4860.10
28153.19, -1967.56, 20692.24
28153.19, -1967.56, 20692.24
28153.19, -1967.56, 20692.24
28153.19, -1967.56, 20692.24
28153.19, -1967.56, 20692.24
21570.54, -4144.43, 39248.98
21570.54, -4144.43, 39248.98
21570.54, -4144.43, 39248.98
21570.54, -4144.43, 39248.98
21570.54, -4144.43, 39248.98
21570.54, -4144.43, 39248.98
21570.54, -4144.43, 39248.98
21570.54, -4144.43, 39248.98
21570.54, -4144.43, 39248.98
21570.54, -4144.43, 39248.98
13713.84, 3432.76, 51546.50
13713.84, 3432.76, 51546.50
13713.84, 3432.76, 51546.50
13713.84, 3432.76, 51546.50
13713.84, 3432.76, 51546.50
13713.84, 3432.76, 51546.50
13713.84, 3432.76, 51546.50
13713.84, 3432.76, 51546.50
13713.84, 3432.76, 51546.50
13713.84, 3432.76, 51546.50
4866.20, 10507.58, 56038.41
4866.20, 10507.58, 56038.41
4866.20, 10507.58, 56038.41
4866.20, 10507.58, 56038.41
4866.20, 10507.58, 56038.41
4866.20, 10507.58, 56038.41
4866.20, 10507.58, 56038.41
4866.20, 10507.58, 56038.41
4866.20, 10507.58, 56038.41
4866.20, 21224.48, 45581.83
-1539.49, 22940.86, 45581.83
-2565.82, 32694.91, 21134.07
-2565.82, 32694.91, 21134.07
-2565.82, 32694.91, 21134.07
-2565.82, 32694.91, 21134.07
-2565.82, 32694.91, 21134.07
-2565.82, 32694.91, 21134.07
-2565.82, 32694.91, 21134.07
-2565.82, 32694.91, 21134.07
-2565.82, 32694.91, 21134.07
-88.48, 34620.61, -1546.39
-88.48, 34620.61, -1546.39
-88.48, 34620.61, -1546.39
-88.48, 34620.61, -1546.39
-88.48, 34620.61, -1546.39
-88.48, 34620.61, -1546.39
-88.48, 34620.61, -1546.39
-88.48, 34620.61, -1546.39
-88.48, 34620.61, -1546.39
-88.48, 34620.61, -1546.39
6104.87, 28550.49, -35419.81
6104.87, 28550.49, -35419.81
6104.87, 28550.49, -35419.81
6104.87, 28550.49, -35419.81
6104.87, 28550.49, -35419.81
6104.87, 28550.49, -35419.81
6104.87, 28550.49, -35419.81
6104.87, 28550.49, -35419.81
6104.87, 28550.49, -35419.81
6104.87, 28550.49, -56259.32
11236.50, 9502.87, -56259.32
11236.50, 9502.87, -56259.32
11236.50, 9502.87, -56259.32
11236.50, 9502.87, -56259.32
11236.50, 9502.87, -56259.32
11236.50, 9502.87, -56259.32
11236.50, 9502.87, -56259.32
16828.21, -6572.47, -51693.77
16828.21, -6572.47, -51693.77
16828.21, -6572.47, -51693.77
18456.17, -16326.53, -41310.84
18456.17, -16326.53, -41310.84
18456.17, -16326.53, -41310.84
18456.17, -16326.53, -41310.84
18456.17, -16326.53, -41310.84
18456.17, -16326.53, -41310.84
18456.17, -16326.53, -41310.84
18456.17, -16326.53, -41310.84
18456.17, -16326.53, -41310.84
18456.17, -16326.53, -41310.84
17854.54, -19256.93, -38586.23
17854.54, -19256.93, -38586.23
17854.54, -19256.93, -38586.23
17854.54, -19256.93, -38586.23
17854.54, -19256.93, -38586.23
17854.54, -19256.93, -38586.23
17854.54, -19256.93, -38586.23
17854.54, -19256.93, -38586.23
17854.54, -19256.93, -38586.23
17854.54, -19256.93, -33137.04
20721.17, -20261.64, -33137.04
20721.17, -20261.64, -33137.04
20721.17, -20261.64, -33137.04
20721.17, -20261.64, -33137.04
20721.17, -20261.64, -33137.04
20721.17, -20261.64, -33137.04
20721.17, -20261.64, -33137.04
20721.17, -20261.64, -33137.04
20721.17, -20261.64, -33137.04
20721.17, -19256.93, -18630.38
26914.52, -16075.35, 6185.58
26914.52, -16075.35, 6185.58
26914.52, -16075.35, 6185.58
26914.52, -16075.35, 6185.58
26914.52, -16075.35, 6185.58
26914.52, -16075.35, 6185.58
26914.52, -16075.35, 6185.58
26914.52, -16075.35, 6185.58
26914.52, -16075.35, 6185.58
26914.52, -16075.35, 25036.87
25286.55, -8288.85, 27466.92
25286.55, -8288.85, 27466.92
25286.55, -8288.85, 27466.92
25286.55, -8288.85, 27466.92
25286.55, -8288.85, 27466.92
25286.55, -8288.85, 27466.92
25286.55, -8288.85, 27466.92
25286.55, -8288.85, 27466.92
25286.55, -8288.85, 27466.92
25286.55, 2679.22, 39764.44
21145.86, 2679.22, 39764.44
21145.86, 2679.22, 39764.44
21145.86, 2679.22, 39764.44
21145.86, 2679.22, 39764.44
21145.86, 2679.22, 39764.44
21145.86, 2679.22, 39764.44
21145.86, 2679.22, 39764.44
21145.86, 2679.22, 39764.44
21145.86, 2679.22, 39764.44
15164.85, 15112.50, 43814.52
15164.85, 15112.50, 43814.52
15164.85, 15112.50, 43814.52
15164.85, 15112.50, 43814.52
15164.85, 15112.50, 43814.52
15164.85, 15112.50, 43814.52
15164.85, 15112.50, 43814.52
6918.85, 28048.13, 28866.04
6918.85, 28048.13, 28866.04
6918.85, 28048.13, 28866.04
6918.85, 28048.13, -15463.95
1964.18, 34620.61, -15463.95
1964.18, 34620.61, -15463.95
1964.18, 34620.61, -15463.95
1964.18, 34620.61, -15463.95
1964.18, 34620.61, -15463.95
1964.18, 34620.61, -15463.95
1964.18, 34620.61, -15463.95
1964.18, 34620.61, -15463.95
1964.18, 34620.61, -15463.95
1964.18, 19256.93, -52651.07
725.51, 19256.93, -52651.07
725.51, 19256.93, -52651.07
725.51, 19256.93, -52651.07
725.51, 19256.93, -52651.07
725.51, 19256.93, -52651.07
725.51, 19256.93, -52651.07
725.51, 19256.93, -52651.07
725.51, 19256.93, -52651.07
725.51, 19256.93, -52651.07
4016.83, 17080.06, -55375.67
4016.83, 17080.06, -55375.67
4016.83, 17080.06, -55375.67
4016.83, 17080.06, -55375.67
4016.83, 17080.06, -55375.67
4016.83, 17080.06, -55375.67
4016.83, 17080.06, -55375.67
4016.83, 17080.06, -55375.67
4016.83, 17080.06, -55375.67
4016.83, 17080.06, -55375.67
10634.86, 13437.99, -56259.32
10634.86, 13437.99, -56259.32
10634.86, 13437.99, -56259.32
14138.53, 11721.61, -55375.67
14138.53, 11721.61, -55375.67
14138.53, 11721.61, -55375.67
14138.53, 11721.61, -55375.67
14138.53, 11721.61, -55375.67
14138.53, 11721.61, -55375.67
14138.53, 11721.61, -55375.67
16403.52, 7828.36, -53534.72
16403.52, 7828.36, -53534.72
16403.52, 7828.36, -53534.72
16403.52, 7828.36, -53534.72
16403.52, 7828.36, -53534.72
16403.52, 7828.36, -53534.72
16403.52, 7828.36, -53534.72
16403.52, 7828.36, -53534.72
16403.52, 7828.36, -53534.72
16403.52, 7828.36, -53534.72
20721.17, 8791.21, -44477.27
20721.17, 8791.21, -44477.27
20721.17, 8791.21, -44477.27
20721.17, 8791.21, -44477.27
20721.17, 8791.21, -44477.27
20721.17, 8791.21, -44477.27
20721.17, 8791.21, -44477.27
20721.17, 8791.21, -44477.27
20721.17, 8791.21, -44477.27
20721.17, 8791.21, -44477.27
26702.18, 7326.00, -21354.98
26702.18, 7326.00, -21354.98
26702.18, 7326.00, -21354.98
26702.18, 7326.00, -21354.98
26702.18, 7326.00, -21354.98
26702.18, 7326.00, -21354.98
26702.18, 7326.00, -21354.98
26702.18, 7326.00, -21354.98
28153.19, 4646.78, 7069.24
28153.19, 4646.78, 7069.24
20933.51, 2218.73, 38365.32
20933.51, 2218.73, 38365.32
20933.51, 2218.73, 38365.32
20933.51, 2218.73, 38365.32
20933.51, 2218.73, 38365.32
20933.51, 2218.73, 38365.32
20933.51, 2218.73, 38365.32
20933.51, 2218.73, 38365.32
20933.51, 2218.73, 38365.32
20933.51, 2218.73, 38365.32
9608.54, 1214.02, 52871.98
9608.54, 1214.02, 52871.98
9608.54, 1214.02, 52871.98
9608.54, 1214.02, 52871.98
9608.54, 1214.02, 52871.98
9608.54, 1214.02, 52871.98
9608.54, 1214.02, 52871.98
9608.54, 1214.02, 52871.98
9608.54, 1214.02, 52871.98
9608.54, 1214.02, 52871.98
300.82, -251.18, 56038.41
300.82, -251.18, 56038.41
300.82, -251.18, 56038.41
300.82, -251.18, 56038.41
300.82, -251.18, 56038.41
300.82, -251.18, 56038.41
300.82, -251.18, 56038.41
300.82, -251.18, 56038.41
300.82, -251.18, 56038.41
300.82, -251.18, 56038.41
-5857.14, -3893.25, 54197.46
-5857.14, -3893.25, 54197.46
-5857.14, -3893.25, 54197.46
-5857.14, -3893.25, 54197.46
-5857.14, -3893.25, 54197.46
-15164.85, -4646.78, 47864.61
-15164.85, -4646.78, 47864.61
-15164.85, -4646.78, 47864.61
-15164.85, -4646.78, 47864.61
-15164.85, -4646.78, 47864.61
-21959.84, -5358.45, 35640.72
-21959.84, -5358.45, 35640.72
-21959.84, -5358.45, 35640.72
-21959.84, -5358.45, 35640.72
-21959.84, -5358.45, 35640.72
-21959.84, -5358.45, 35640.72
-21959.84, -5358.45, 35640.72
-21959.84, -5358.45, 35640.72
-21959.84, -5358.45, 35640.72
-21959.84, -5358.45, 35640.72
-25463.51, -4646.78, 26141.44
-25463.51, -4646.78, 26141.44
-25463.51, -4646.78, 26141.44
-25463.51, -4646.78, 26141.44
-25463.51, -4646.78, 26141.44
-25463.51, -4646.78, 26141.44
-25463.51, -4646.78, 26141.44
-25463.51, -4646.78, 26141.44
-25463.51, -4646.78, 26141.44
-25463.51, -4646.78, 26141.44
-25675.85, 1465.20, 25699.61
-25675.85, 1465.20, 25699.61
-25675.85, 1465.20, 25699.61
-25675.85, 1465.20, 25699.61
-25675.85, 1465.20, 25699.61
-25675.85, 1465.20, 25699.61
-25675.85, 1465.20, 25699.61
-25675.85, 1465.20, 25699.61
-25675.85, 1465.20, 25699.61
-25675.85, 1465.20, 25699.61
-17429.85, 22689.68, 19808.59
-17429.85, 22689.68, 19808.59
-17429.85, 22689.68, 19808.59
-17429.85, 22689.68, 19808.59
-17429.85, 22689.68, 19808.59
-17429.85, 22689.68, 19808.59
-17429.85, 22689.68, 19808.59
-17429.85, 22689.68, 19808.59
-17429.85, 22689.68, 19808.59
-17429.85, 22689.68, 19808.59
-9997.83, 30727.36, 8026.53
-9997.83, 30727.36, 8026.53
-9997.83, 30727.36, 8026.53
-9997.83, 30727.36, 8026.53
-9997.83, 30727.36, 8026.53
-9997.83, 30727.36, 8026.53
-9997.83, 30727.36, 8026.53
-9997.83, 30727.36, 8026.53
-9997.83, 30727.36, 8026.53
-9997.83, 30727.36, 8026.53
300.82, 33657.76, -7805.61
300.82, 33657.76, -7805.61
300.82, 33657.76, -7805.61
300.82, 33657.76, -7805.61
300.82, 33657.76, -7805.61
300.82, 33657.76, -7805.61
300.82, 33657.76, -7805.61
300.82, 33657.76, -7805.61
300.82, 33657.76, -7805.61
300.82, 33657.76, -25920.52
11661.19, 29513.33, -25920.52
11661.19, 29513.33, -25920.52
11661.19, 29513.33, -25920.52
11661.19, 29513.33, -25920.52
11661.19, 29513.33, -25920.52
19305.55, 15363.68, -37702.58
19305.55, 15363.68, -37702.58
19305.55, 15363.68, -37702.58
19305.55, 15363.68, -37702.58
19305.55, 15363.68, -37702.58
22809.21, 5358.45, -36745.29
22809.21, 5358.45, -36745.29
22809.21, 5358.45, -36745.29
22809.21, 5358.45, -36745.29
22809.21, 5358.45, -36745.29
22809.21, 5358.45, -36745.29
22809.21, 5358.45, -36745.29
22809.21, 5358.45, -36745.29
22809.21, 5358.45, -36745.29
22809.21, -1214.02, -30927.90
24649.52, -1214.02, -30927.90
24649.52, -1214.02, -30927.90
24649.52, -1214.02, -30927.90
24649.52, -1214.02, -30927.90
24649.52, -1214.02, -30927.90
24649.52, -1214.02, -30927.90
24649.52, -1214.02, -30927.90
24649.52, -1214.02, -30927.90
24649.52, -1214.02, -30927.90
24649.52, -7074.83, -15022.12
28577.88, -7074.83, -15022.12
28577.88, -7074.83, -15022.12
28577.88, -7074.83, -15022.12
28577.88, -7074.83, -15022.12
28577.88, -7074.83, -15022.12
28577.88, -7074.83, -15022.12
28577.88, -7074.83, -15022.12
28577.88, -7074.83, -15022.12
28577.88, -7074.83, -15022.12
28577.88, -7074.83, 3019.15
19305.55, -11219.25, 47864.61
19305.55, -11219.25, 47864.61
19305.55, -11219.25, 47864.61
19305.55, -11219.25, 47864.61
19305.55, -11219.25, 47864.61
19305.55, -11219.25, 47864.61
19305.55, -11219.25, 47864.61
19305.55, -11219.25, 47864.61
19305.55, -11219.25, 47864.61
19305.55, -11219.25, 66715.90
8582.21, -5609.63, 61045.79
8582.21, -5609.63, 61045.79
8582.21, -5609.63, 61045.79
8582.21, -5609.63, 61045.79
8582.21, -5609.63, 61045.79
8582.21, -5609.63, 61045.79
8582.21, -5609.63, 61045.79
8582.21, -5609.63, 61045.79
8582.21, -5609.63, 61045.79
8582.21, 5107.27, 62371.26
300.82, 6823.65, 62371.26
300.82, 6823.65, 62371.26
300.82, 6823.65, 62371.26
300.82, 6823.65, 62371.26
300.82, 6823.65, 62371.26
300.82, 6823.65, 62371.26
300.82, 6823.65, 62371.26
300.82, 6823.65, 62371.26
300.82, 6823.65, 62371.26
-3804.48, 19759.28, 48306.43
-3804.48, 19759.28, 48306.43
-3804.48, 19759.28, 48306.43
-3804.48, 19759.28, 48306.43
-3804.48, 19759.28, 48306.43
-3804.48, 19759.28, 48306.43
-3804.48, 19759.28, 48306.43
-4016.83, 31229.71, 20250.41
-4016.83, 31229.71, 20250.41
-4016.83, 31229.71, 20250.41
5043.15, 31732.07, -20471.32
-3202.85, 31732.07, -20471.32
-3202.85, 31732.07, -20471.32
-3202.85, 31732.07, -20471.32
-3202.85, 31732.07, -20471.32
-3202.85, 31732.07, -20471.32
-3202.85, 31732.07, -20471.32
-3202.85, 31732.07, -20471.32
-3202.85, 31732.07, -20471.32
-3202.85, 31732.07, -20471.32
2778.16, 19759.28, -49484.64
2778.16, 19759.28, -49484.64
2778.16, 19759.28, -49484.64
2778.16, 19759.28, -49484.64
2778.16, 19759.28, -49484.64
2778.16, 19759.28, -49484.64
2778.16, 19759.28, -49484.64
2778.16, 19759.28, -49484.64
2778.16, 19759.28, -49484.64
2778.16, 19759.28, -49484.64
12475.17, 3893.25, -57142.98
12475.17, 3893.25, -57142.98
12475.17, 3893.25, -57142.98
12475.17, 3893.25, -57142.98
12475.17, 3893.25, -57142.98
12475.17, 3893.25, -57142.98
12475.17, 3893.25, -57142.98
12475.17, 3893.25, -57142.98
12475.17, 3893.25, -57142.98
12475.17, 3893.25, -57142.98
15978.84, -11721.61, -50810.12
15978.84, -11721.61, -50810.12
15377.20, -17080.06, -46318.21
15377.20, -17080.06, -46318.21
15377.20, -17080.06, -46318.21
15377.20, -17080.06, -46318.21
15377.20, -17080.06, -46318.21
15377.20, -17080.06, -46318.21
15377.20, -17080.06, -46318.21
15377.20, -17080.06, -46318.21
13112.20, -22438.51, -42709.96
13112.20, -22438.51, -42709.96
13112.20, -22438.51, -42709.96
13112.20, -22438.51, -42709.96
13112.20, -22438.51, -42709.96
13112.20, -22438.51, -42709.96
13112.20, -22438.51, -42709.96
13112.20, -22438.51, -42709.96
13112.20, -22438.51, -42709.96
13112.20, -22438.51, -42709.96
11873.53, -24406.06, -36303.46
11873.53, -24406.06, -36303.46
11873.53, -24406.06, -36303.46
11873.53, -24406.06, -36303.46
11873.53, -24406.06, -36303.46
11873.53, -24406.06, -36303.46
11873.53, -24406.06, -36303.46
11873.53, -24406.06, -36303.46
11873.53, -24406.06, -36303.46
11873.53, -24406.06, -36303.46
14350.87, -24154.88, -32695.21
14350.87, -24154.88, -32695.21
14350.87, -24154.88, -32695.21
14350.87, -24154.88, -32695.21
14350.87, -24154.88, -32695.21
21145.86, -21475.66, -17304.89
21145.86, -21475.66, -17304.89
21145.86, -21475.66, -17304.89
21145.86, -21475.66, -17304.89
21145.86, -21475.66, -17304.89
26489.83, -15112.50, 4418.27
26489.83, -15112.50, 4418.27
26489.83, -15112.50, 4418.27
26489.83, -15112.50, 4418.27
26489.83, -15112.50, 4418.27
26489.83, -15112.50, 4418.27
26489.83, -15112.50, 4418.27
26489.83, -15112.50, 4418.27
26489.83, -15112.50, 4418.27
26489.83, -15112.50, 24742.32
25675.85, -3181.58, 24742.32
25675.85, -3181.58, 24742.32
25675.85, -3181.58, 24742.32
25675.85, -3181.58, 24742.32
25675.85, -3181.58, 24742.32
25675.85, -3181.58, 24742.32
25675.85, -3181.58, 24742.32
25675.85, -3181.58, 24742.32
25675.85, -3181.58, 24742.32
16615.87, 6111.98, 41089.92
19482.50, 6111.98, 41089.92
19482.50, 6111.98, 41089.92
19482.50, 6111.98, 41089.92
19482.50, 6111.98, 41089.92
19482.50, 6111.98, 41089.92
19482.50, 6111.98, 41089.92
19482.50, 6111.98, 41089.92
19482.50, 6111.98, 41089.92
19482.50, 6111.98, 41089.92
7520.49, 11470.43, 53755.64
-2141.13, 18042.90, 50147.38
-2141.13, 18042.90, 50147.38
-2141.13, 18042.90, 50147.38
-2141.13, 18042.90, 50147.38
-2141.13, 18042.90, 50147.38
-2141.13, 18042.90, 50147.38
-2141.13, 18042.90, 50147.38
-2141.13, 18042.90, 50147.38
-2141.13, 18042.90, 50147.38
-2141.13, 23652.53, 33873.41
-9183.85, 23652.53, 33873.41
-9183.85, 23652.53, 33873.41
-9183.85, 23652.53, 33873.41
-9183.85, 23652.53, 33873.41
-9183.85, 23652.53, 33873.41
-9183.85, 23652.53, 33873.41
-9183.85, 23652.53, 33873.41
-9183.85, 23652.53, 33873.41
-9183.85, 23652.53, 33873.41
-8971.51, 30727.36, -6038.30
-8971.51, 30727.36, -6038.30
-8971.51, 30727.36, -6038.30
-8971.51, 30727.36, -6038.30
-8971.51, 30727.36, -6038.30
-8971.51, 30727.36, -6038.30
-8971.51, 30727.36, -6038.30
-8971.51, 30727.36, -6038.30
-8971.51, 30727.36, -6038.30
-8971.51, 30727.36, -6038.30
-513.16, 27545.78, -30412.43
-513.16, 27545.78, -30412.43
-513.16, 27545.78, -30412.43
-513.16, 27545.78, -30412.43
-513.16, 27545.78, -30412.43
-513.16, 27545.78, -30412.43
-513.16, 27545.78, -30412.43
9608.54, 17080.06, -44919.09
9608.54, 17080.06, -44919.09
9608.54, 17080.06, -44919.09
18668.52, -711.67, -52209.24
15589.54, -711.67, -52209.24
15589.54, -711.67, -52209.24
15589.54, -711.67, -52209.24
15589.54, -711.67, -52209.24
15589.54, -711.67, -52209.24
15589.54, -711.67, -52209.24
15589.54, -711.67, -52209.24
15589.54, -711.67, -52209.24
15589.54, -711.67, -52209.24
15589.54, -13396.12, -48600.98
16191.18, -13396.12, -48600.98
16191.18, -13396.12, -48600.98
16191.18, -13396.12, -48600.98
16191.18, -13396.12, -48600.98
16191.18, -13396.12, -48600.98
16191.18, -13396.12, -48600.98
16191.18, -13396.12, -48600.98
16191.18, -13396.12, -48600.98
16191.18, -13396.12, -48600.98
13501.50, -17791.73, -48085.52
13501.50, -17791.73, -48085.52
13501.50, -17791.73, -48085.52
13501.50, -17791.73, -48085.52
13501.50, -17791.73, -48085.52
13501.50, -17791.73, -48085.52
13501.50, -17791.73, -48085.52
13501.50, -17791.73, -48085.52
13501.50, -17791.73, -48085.52
13501.50, -17791.73, -48085.52
11873.53, -20973.30, -49042.81
11873.53, -23652.53, -44919.09
11873.53, -23652.53, -44919.09
11873.53, -23652.53, -44919.09
11873.53, -23652.53, -44919.09
11873.53, -23652.53, -44919.09
11873.53, -23652.53, -44919.09
11873.53, -23652.53, -44919.09
11873.53, -23652.53, -44919.09
11873.53, -23652.53, -44919.09
11873.53, -23652.53, -33137.04
15766.49, -25620.09, -33137.04
15766.49, -25620.09, -33137.04
15766.49, -25620.09, -33137.04
15766.49, -25620.09, -33137.04
15766.49, -25620.09, -33137.04
15766.49, -25620.09, -33137.04
15766.49, -25620.09, -33137.04
15766.49, -25620.09, -33137.04
15766.49, -25620.09, -33137.04
15766.49, -24866.55, -16421.24
21358.20, -24866.55, -16421.24
21358.20, -24866.55, -16421.24
21358.20, -24866.55, -16421.24
21358.20, -24866.55, -16421.24
21358.20, -24866.55, -16421.24
21358.20, -24866.55, -16421.24
21358.20, -24866.55, -16421.24
21358.20, -24866.55, -16421.24
21358.20, -24866.55, -16421.24
21358.20, -19005.75, 3460.98
25074.21, -19005.75, 3460.98
25074.21, -19005.75, 3460.98
25074.21, -19005.75, 3460.98
27728.50, -10256.41, 19808.59
27728.50, -10256.41, 19808.59
27728.50, -10256.41, 19808.59
27728.50, -10256.41, 19808.59
27728.50, -10256.41, 19808.59
27728.50, -10256.41, 19808.59
27728.50, -10256.41, 34757.07
24047.88, -1465.20, 34757.07
24047.88, -1465.20, 34757.07
24047.88, -1465.20, 34757.07
24047.88, -1465.20, 34757.07
24047.88, -1465.20, 34757.07
24047.88, -1465.20, 34757.07
24047.88, -1465.20, 34757.07
24047.88, -1465.20, 34757.07
24047.88, -1465.20, 34757.07
14987.90, 4897.96, 44256.35
18456.17, 4897.96, 44256.35
18456.17, 4897.96, 44256.35
18456.17, 4897.96, 44256.35
18456.17, 4897.96, 44256.35
18456.17, 4897.96, 44256.35
18456.17, 4897.96, 44256.35
18456.17, 4897.96, 44256.35
18456.17, 4897.96, 44256.35
18456.17, 4897.96, 44256.35
9396.19, 4144.42, 55154.75
9396.19, 4144.42, 55154.75
9396.19, 4144.42, 55154.75
9396.19, 4144.42, 55154.75
9396.19, 4144.42, 55154.75
9396.19, 4144.42, 55154.75
9396.19, 4144.42, 55154.75
9396.19, 4144.42, 55154.75
9396.19, 4144.42, 55154.75
9396.19, 4144.42, 55154.75
1150.19, 6823.65, 58321.18
-5857.14, 11470.43, 55596.58
-5857.14, 11470.43, 55596.58
-5857.14, 11470.43, 55596.58
-5857.14, 11470.43, 55596.58
-5857.14, 11470.43, 55596.58
-5857.14, 11470.43, 55596.58
-5857.14, 11470.43, 55596.58
-5857.14, 11470.43, 55596.58
-5857.14, 11470.43, 55596.58
-5857.14, 32904.23, 33357.95
-6494.17, 26122.44, 33357.95
-6494.17, 26122.44, 33357.95
-6494.17, 26122.44, 33357.95
-6494.17, 26122.44, 33357.95
-6494.17, 26122.44, 33357.95
-6494.17, 26122.44, 33357.95
-6494.17, 26122.44, 33357.95
-6494.17, 26122.44, 33357.95
-6494.17, 26122.44, 33357.95
2565.81, 31732.07, 17083.98
937.85, 31732.07, 17083.98
937.85, 31732.07, 17083.98
937.85, 31732.07, 17083.98
937.85, 31732.07, 17083.98
937.85, 31732.07, 17083.98
937.85, 31732.07, 17083.98
937.85, 31732.07, 17083.98
937.85, 31732.07, 17083.98
937.85, 31732.07, 17083.98
9997.83, 31732.07, 1178.21
11024.16, 31732.07, 1178.21
11024.16, 31732.07, 1178.21
11024.16, 31732.07, 1178.21
11024.16, 31732.07, 1178.21
11024.16, 31732.07, 1178.21
20721.17, 24657.24, -4197.36
20721.17, 24657.24, -4197.36
20721.17, 24657.24, -4197.36
20721.17, 24657.24, -4197.36
20721.17, 24657.24, -3755.53
27126.86, 15866.03, -3755.53
27126.86, 15866.03, -3755.53
27126.86, 15866.03, -3755.53
27126.86, 15866.03, -3755.53
27126.86, 15866.03, -3755.53
27126.86, 15866.03, -3755.53
27126.86, 15866.03, -3755.53
27126.86, 15866.03, -3755.53
27126.86, 15866.03, -3755.53
27126.86, 15866.03, 12960.26
29391.86, 6823.65, 12960.26
29391.86, 6823.65, 12960.26
29391.86, 6823.65, 12960.26
29391.86, 6823.65, 12960.26
29391.86, 6823.65, 12960.26
29391.86, 6823.65, 12960.26
29391.86, 6823.65, 12960.26
29391.86, 6823.65, 12960.26
29391.86, 6823.65, 12960.26
29391.86, -711.67, 39690.80
21959.84, -711.67, 39690.80
21959.84, -711.67, 39690.80
21959.84, -711.67, 39690.80
21959.84, -711.67, 39690.80
21959.84, -711.67, 39690.80
21959.84, -711.67, 39690.80
21959.84, -711.67, 39690.80
21959.84, -711.67, 39690.80
21959.84, -711.67, 39690.80
21959.84, 1716.38, 53313.81
8369.87, 1716.38, 53313.81
-1114.80, 9502.87, 56038.41
-1114.80, 9502.87, 56038.41
-1114.80, 9502.87, 56038.41
-1114.80, 9502.87, 56038.41
-1114.80, 9502.87, 56038.41
-1114.80, 9502.87, 56038.41
-1114.80, 9502.87, 56038.41
-1114.80, 9502.87, 56038.41
-1114.80, 9502.87, 40648.10
-8546.82, 22187.33, 40648.10
-8546.82, 22187.33, 40648.10
-8546.82, 22187.33, 40648.10
-8546.82, 22187.33, 40648.10
-8546.82, 22187.33, 40648.10
-8546.82, 22187.33, 40648.10
-8546.82, 22187.33, 40648.10
-8546.82, 22187.33, 40648.10
-8546.82, 22187.33, 40648.10
-8546.82, 22187.33, 44256.35
-5255.50, 22940.86, 44256.35
-5255.50, 22940.86, 44256.35
-5255.50, 22940.86, 44256.35
-5255.50, 22940.86, 44256.35
-5255.50, 22940.86, 44256.35
-5255.50, 22940.86, 44256.35
-5255.50, 22940.86, 44256.35
-5255.50, 22940.86, 44256.35
