timestamp(ms),Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,Mag_z
93.968,-0.249819,0.790872,0.155433,36399.78125,10601.209961,-51334.953125
94.019,-0.510779,0.864961,0.097207,36925.527344,10860.589844,-47694.1875
94.07,-0.493244,0.809641,0.147538,36881.714844,10860.589844,-47694.1875
94.12,-0.494275,0.827423,0.243265,36399.78125,11119.969727,-41117.324219
94.171,-0.49737,0.864961,0.212671,36399.78125,11119.969727,-41117.324219
94.222,-0.494275,0.795812,0.242278,36399.78125,11119.969727,-37359.117188
94.274,-0.465395,0.835325,0.257081,36355.972656,11119.969727,-37359.117188
94.326,-0.460237,0.81952,0.286687,35611.167969,11379.349609,-35245.125
94.377,-0.456111,0.797787,0.290635,35567.355469,11336.119141,-35245.125
94.428,-0.457143,0.836313,0.325175,35085.421875,11119.969727,-29372.921875
94.478,-0.434451,0.794824,0.357742,35085.421875,11119.969727,-29372.921875
94.529,-0.444765,0.820508,0.415968,35085.421875,11638.730469,-24205.390625
94.58,-0.425168,0.776055,0.375506,35085.421875,11595.5,-24205.390625
94.631,-0.418979,0.767164,0.446561,35348.296875,10385.060547,-19859.960938
94.681,-0.416916,0.788897,0.45939,35304.484375,10385.060547,-19859.960938
94.732,-0.391129,0.739504,0.446561,34559.679688,10385.060547,-16219.195312
94.783,-0.378752,0.790872,0.728807,34515.867188,10341.830078,-16219.195312
94.834,-0.343682,0.743455,0.270897,33814.875,10125.679688,-11051.65625
94.884,-0.368437,0.76914,0.529458,33771.0625,10082.449219,-11051.65625
94.935,-0.285921,0.700978,0.432745,33289.132812,9347.540039,-9642.328125
94.985,-0.31377,0.792848,0.602487,33245.320312,9347.540039,-9642.328125
95.037,-0.279732,0.69999,0.627159,32763.388672,10125.679688,-7410.898438
95.087,-0.251882,0.703942,0.636041,32719.576172,10082.449219,-7410.898438
95.138,-0.254977,0.753334,0.607421,31186.158203,9347.540039,-1538.695312
95.189,-0.204435,0.673318,0.655778,31186.158203,9304.310547,-1538.695312
95.24,-0.206498,0.738516,0.681437,31186.158203,8569.400391,2102.070312
95.29,-0.176586,0.652573,0.687358,31142.345703,8569.400391,2102.070312
95.341,-0.146674,0.690112,0.705122,29652.736328,8569.400391,2806.734375
95.392,-0.123981,0.668379,0.667621,29608.923828,8569.400391,2806.734375
95.443,-0.116761,0.659488,0.69624,28601.248047,9088.160156,5742.835938
95.493,-0.062094,0.572558,0.788019,28557.435547,9044.929688,5742.835938
95.544,-0.009489,0.550825,0.728807,28075.505859,8050.639648,9501.039062
95.595,0.017329,0.607132,0.770256,28031.693359,8007.409668,9501.039062
95.646,0.036926,0.675294,0.851179,24439.109375,6018.830078,13141.804688
95.697,0.094688,0.505384,0.761374,24395.296875,5975.599609,13141.804688
95.748,0.120474,0.611084,0.808744,22861.876953,5240.689941,15373.242188
95.799,0.109128,0.5854,0.768282,22818.064453,5197.459961,15255.796875
95.849,0.157607,0.57157,0.810717,21854.201172,4462.549805,13846.46875
95.9,0.189582,0.494517,0.835389,21810.388672,4419.319824,13846.46875
95.951,0.215369,0.536995,0.862035,20539.841797,3165.649902,16782.570312
96.002,0.204023,0.54391,0.74361,20496.029297,3165.649902,16782.570312
96.052,0.259722,0.466858,0.86993,19751.224609,2949.5,19014.007812
96.103,0.26591,0.477724,0.80677,19707.412109,2949.5,18896.5625
96.154,0.285508,0.50736,0.905457,18480.677734,2690.119873,18309.34375
96.205,0.305106,0.495505,0.812691,18436.865234,2690.119873,18309.34375
96.256,0.340175,0.43821,0.807757,17429.189453,2430.73999,21950.101562
96.307,0.362867,0.460931,0.903484,17385.376953,2430.73999,21832.664062
96.358,0.340175,0.425368,0.754466,17166.316406,1133.839966,21128
96.409,0.380402,0.389805,0.853153,17122.503906,1133.839966,21128
96.459,0.380402,0.366097,0.681437,16640.572266,-422.439941,22654.765625
96.509,0.447447,0.442161,1.071252,16596.761719,-422.439941,22654.765625
96.56,0.409283,0.389805,0.714991,15851.957031,-897.969971,22654.765625
96.611,0.411346,0.47476,0.746571,15808.144531,-897.969971,22654.765625
96.662,0.455699,0.376963,0.789006,14844.28125,-1935.490234,22654.765625
96.713,0.480454,0.253482,0.841311,14800.46875,-1892.260254,22654.765625
96.764,0.444353,0.43821,0.842297,13792.792969,-1416.72998,25590.867188
96.814,0.473234,0.259409,0.690319,13792.792969,-1416.72998,25473.421875
96.865,0.474265,0.359182,0.699201,14318.537109,-1416.72998,22654.765625
96.916,0.53409,0.316705,0.883746,14318.537109,-1416.72998,22537.328125
96.967,0.557813,0.31868,0.7594,14318.537109,-2713.629883,21950.101562
97.018,0.577411,0.341401,0.792954,14274.724609,-2670.399902,21950.101562
97.068,0.585663,0.33251,0.627159,12478.433594,-2194.870117,23359.429688
97.119,0.615575,0.316705,0.756439,12434.621094,-2194.870117,23241.984375
97.17,0.645487,0.395732,0.746571,11426.945312,-3491.77002,21950.101562
97.221,0.671274,0.302875,0.561038,11426.945312,-3491.77002,21832.664062
97.271,0.617638,0.326583,0.604461,11689.816406,-3491.77002,20423.335938
97.322,0.730067,0.341401,0.681437,11646.003906,-3448.540039,20305.890625
97.373,0.736256,0.442161,0.576828,10156.396484,-2194.870117,16782.570312
97.424,0.768231,0.378939,0.540314,10112.583984,-2194.870117,16665.125
97.476,0.757916,0.365109,0.515642,8842.037109,-2454.25,14551.132812
97.527,0.787829,0.390793,0.507747,8798.224609,-2411.02002,14433.6875
97.578,0.78164,0.481675,0.399191,8316.292969,-1935.490234,13141.804688
97.629,0.82393,0.455003,0.463338,8272.480469,-1892.260254,13024.359375
97.68,0.833213,0.390793,0.429784,7790.54834,-1676.109863,10910.367188
97.73,0.828056,0.491554,0.45939,7746.73584,-1632.879883,10792.921875
97.78,0.81671,0.414502,0.28274,7045.744629,-163.060059,7974.265625
97.83,0.82393,0.454016,0.431758,7045.744629,-119.830078,7856.828125
97.881,0.828056,0.450064,0.013323,7308.616699,874.459961,6564.9375
97.931,0.863125,0.469821,0.279779,7308.616699,917.689941,6447.5
97.981,0.854874,0.523165,0.204776,7308.616699,1393.219971,5742.835938
98.031,0.886849,0.526129,0.264976,7308.616699,1436.449951,5625.390625
98.081,0.851779,0.570582,0.31728,7308.616699,2171.359863,2102.070312
98.132,0.854874,0.577497,0.139643,7264.804199,2214.589844,1984.625
98.182,0.837339,0.473773,0.1278,6257.128418,4981.310059,-2243.359375
98.233,0.840433,0.615035,0.167275,6213.315918,4981.310059,-2360.804688
98.284,0.861062,0.442161,0.055758,5731.384277,6018.830078,-7410.898438
98.335,0.845591,0.615035,0.110037,5731.384277,6018.830078,-7528.335938
98.385,0.842496,0.589351,0.072535,6257.128418,8050.639648,-10346.992188
98.436,0.815678,0.523165,-0.006415,6257.128418,8050.639648,-10464.4375
98.487,0.850748,0.675294,0.066614,7045.744629,8310.019531,-17628.523438
98.538,0.803301,0.546873,0.051811,7045.744629,8310.019531,-17745.96875
98.588,0.849716,0.646646,0.0301,7045.744629,8828.779297,-24910.054688
98.639,0.837339,0.573545,0.042929,7045.744629,8828.779297,-25027.492188
98.689,0.817741,0.58046,-0.054772,7045.744629,9088.160156,-26436.820312
98.739,0.749665,0.699002,-0.047863,7045.744629,9088.160156,-26554.265625
98.79,0.772357,0.622938,-0.011349,8053.42041,9606.919922,-33718.351562
98.841,0.817741,0.733577,-0.114971,8053.42041,9606.919922,-33835.796875
98.891,0.770294,0.744443,0.008388,9104.908203,9606.919922,-36654.453125
98.941,0.73213,0.690112,-0.085365,9104.908203,9606.919922,-36771.894531
98.991,0.715627,0.642695,-0.117932,10156.396484,9606.919922,-43231.316406
99.041,0.753791,0.774079,-0.041942,10156.396484,9563.689453,-43348.761719
99.091,0.69706,0.676282,-0.069575,11207.884766,9088.160156,-49103.515625
99.141,0.663022,0.824459,-0.068588,11207.884766,9088.160156,-49220.960938
99.192,0.71769,0.654549,-0.132735,12215.560547,9606.919922,-54975.714844
99.242,0.643424,0.712832,-0.20379,12171.748047,9563.689453,-55093.160156
99.293,0.628984,0.700978,-0.23833,11689.816406,9088.160156,-60847.914062
99.344,0.612481,0.735553,-0.228461,11689.816406,9044.929688,-60965.359375
99.395,0.713564,0.753334,-0.272871,12478.433594,7013.120117,-68834.109375
99.446,0.616606,0.718759,-0.210698,12478.433594,6969.889648,-68951.554688
99.496,0.599072,0.876815,-0.170236,13004.177734,6278.209961,-71770.203125
99.547,0.567096,0.739504,-0.227475,13004.177734,6234.97998,-71887.65625
99.598,0.581537,0.822483,-0.240304,14318.537109,6018.830078,-73296.984375
99.648,0.543373,0.708881,-0.186026,14274.724609,5975.599609,-73414.421875
99.699,0.585663,0.888669,-0.216619,14055.664062,5759.450195,-74706.3125
99.75,0.515523,0.732589,-0.176157,14055.664062,5759.450195,-74823.75
99.801,0.49902,0.8699,-0.264976,16377.701172,6537.589844,-77642.40625
99.852,0.497989,0.772103,-0.176157,16377.701172,6494.359863,-77759.851562
99.902,0.288602,0.838289,-0.328136,17954.933594,5759.450195,-80578.507812
99.954,0.52687,0.850143,-0.25412,17954.933594,5716.219727,-80578.507812
100.005,0.46395,0.95288,-0.226488,17954.933594,5500.069824,-80578.507812
100.057,0.459825,0.777042,-0.373532,17911.121094,5500.069824,-80695.953125
100.109,0.450542,0.767164,-0.17221,16903.445312,5759.450195,-81283.171875
100.162,0.486643,0.84224,-0.216619,16903.445312,5759.450195,-81283.171875
100.215,0.347396,0.8699,-0.281753,18962.609375,5759.450195,-79169.179688
100.268,0.354616,0.866937,-0.351821,18962.609375,5759.450195,-79286.625
100.32,0.340175,0.932135,-0.281753,20014.097656,6278.209961,-79873.84375
100.371,0.323672,0.848168,-0.357742,20014.097656,6234.97998,-79991.289062
100.422,0.345333,0.875827,-0.340965,20802.712891,5759.450195,-84219.273438
100.473,0.540278,0.79186,-0.486036,20802.712891,5716.219727,-84336.71875
100.524,0.320578,0.752346,-0.42781,22379.945312,4981.310059,-90091.46875
100.575,0.252501,0.830386,-0.636041,22379.945312,4938.080078,-90208.914062
100.626,0.25869,0.694063,-0.243265,23387.621094,2949.5,-94554.34375
100.677,0.180299,0.902499,-0.600513,23387.621094,2906.27002,-94789.234375
100.728,0.176173,0.519214,-0.711043,26498.271484,-3491.77002,-108999.953125
100.779,0.160701,0.579472,-0.764334,26498.271484,-3535,-108999.953125
100.831,0.127695,0.487603,-0.848219,26761.146484,-8592.910156,-117103.59375
100.882,0.129758,0.481675,-0.921247,26761.146484,-8636.140625,-117103.59375
100.933,0.134915,0.46587,-0.824534,27024.017578,-13477.900391,-120039.6875
100.986,0.096751,0.432283,-0.867956,26980.205078,-13477.900391,-120039.6875
101.038,0.106034,0.464882,-0.925195,26279.212891,-14515.419922,-120039.6875
101.089,0.095719,0.361158,-0.812691,26279.212891,-14515.419922,-120039.6875
101.14,0.099845,0.397708,-0.930129,28075.505859,-16028.46875,-120744.359375
101.191,0.108097,0.379927,-0.893615,28031.693359,-16028.46875,-120626.914062
101.243,0.080248,0.315717,-0.930129,27812.634766,-16547.228516,-120039.6875
101.296,0.107065,0.276203,-0.945919,27812.634766,-16547.228516,-121449.015625
101.348,0.099845,0.347328,-0.864996,28338.376953,-18622.269531,-121331.578125
101.4,0.109128,0.20409,-0.748544,28864.119141,-21950.978516,-120744.359375
101.451,0.061681,0.202114,-0.839337,28820.310547,-21950.978516,-120744.359375
101.504,0.088499,0.146794,-1.036712,28601.248047,-24501.548828,-122153.6875
101.556,0.116349,0.11222,-1.033751,28557.435547,-24501.548828,-122036.242188
101.608,0.11016,0.047022,-0.952827,28338.376953,-26792.740234,-119217.585938
101.659,0.076122,0.04307,-1.002171,28294.564453,-26792.740234,-119100.140625
101.71,0.097782,0.008496,-0.945919,26498.271484,-28349.019531,-116398.929688
101.761,0.078185,-0.031018,-1.029804,26498.271484,-28349.019531,-116281.484375
101.814,0.083342,-0.067569,-0.98046,27286.888672,-30121.451172,-114872.15625
101.866,0.069933,-0.090289,-0.963683,27243.076172,-30121.451172,-114754.710938
101.92,0.078185,-0.060654,-0.94888,27024.017578,-32196.490234,-114167.492188
101.973,0.08231,-0.133755,-0.970591,27024.017578,-32196.490234,-114050.046875
102.025,0.071996,-0.132767,-0.754466,27286.888672,-33709.542969,-112640.71875
102.078,0.105003,-0.185123,-0.978486,27243.076172,-33709.542969,-112523.273438
102.13,0.077153,-0.194014,-0.947893,26761.146484,-35265.820312,-108999.953125
102.182,0.068901,-0.263163,-0.970591,26717.333984,-35265.820312,-108882.515625
102.234,0.051367,-0.286871,-0.966644,25227.724609,-37081.480469,-106063.859375
102.286,0.071996,-0.321446,-0.922234,25227.724609,-37081.480469,-105946.414062
102.337,0.047241,-0.381705,-0.929142,26279.212891,-39113.292969,-103949.867188
102.388,0.041052,-0.392571,-0.875851,26279.212891,-39113.292969,-103832.421875
102.44,0.036926,-0.363924,-0.957762,26761.146484,-40410.191406,-101718.429688
102.492,0.056524,-0.476539,-0.781111,26717.333984,-40410.191406,-101600.984375
102.546,0.0328,-0.386644,-0.875851,25227.724609,-42182.621094,-96668.335938
102.598,0.062713,-0.576311,-0.832429,25227.724609,-42182.621094,-96668.335938
102.652,0.048272,-0.485429,-0.777164,25753.470703,-43479.519531,-90796.132812
102.704,0.06065,-0.619777,-0.840324,25709.658203,-43479.519531,-90796.132812
102.756,0.093657,-0.582238,-0.789993,24964.853516,-43998.28125,-85746.046875
102.808,0.06787,-0.579275,-0.729794,24921.041016,-43998.28125,-85746.046875
102.859,0.093657,-0.66423,-0.764334,23650.492188,-45251.949219,-85041.382812
102.911,0.100877,-0.581251,-0.737689,23650.492188,-45251.949219,-85041.382812
102.962,0.089531,-0.624716,-0.808744,24701.980469,-45511.332031,-80578.507812
103.013,0.089531,-0.640522,-0.799862,24658.167969,-45511.332031,-80578.507812
103.064,0.07509,-0.630643,-0.735715,23650.492188,-46030.089844,-80578.507812
103.116,0.069933,-0.6504,-0.766308,23650.492188,-46030.089844,-80578.507812
103.168,0.084373,-0.617801,-0.695253,24176.236328,-46289.472656,-79169.179688
103.219,0.054461,-0.635582,-0.74361,24176.236328,-46289.472656,-79169.179688
103.271,0.087468,-0.604959,-0.685384,24439.109375,-46289.472656,-78347.070312
103.322,0.079216,-0.754124,-0.708082,24439.109375,-46289.472656,-78347.070312
103.373,0.079216,-0.726465,-0.638014,24439.109375,-47326.992188,-74001.640625
103.424,0.076122,-0.707695,-0.706109,24395.296875,-47326.992188,-74001.640625
103.475,0.078185,-0.828213,-0.515642,23913.365234,-47586.371094,-71770.203125
103.526,0.113254,-0.795614,-0.628146,23869.552734,-47586.371094,-71770.203125
103.577,0.105003,-0.866739,-0.586697,22599.005859,-48321.28125,-68129.445312
103.629,0.093657,-0.761039,-0.611369,22599.005859,-48321.28125,-68129.445312
103.681,0.08231,-0.854885,-0.535379,22599.005859,-49099.421875,-61552.578125
103.732,0.095719,-0.78376,-0.541301,22555.193359,-49056.191406,-61552.578125
103.783,0.096751,-0.936876,-0.500839,22117.072266,-48840.039062,-58616.480469
103.834,0.096751,-0.829201,-0.491957,22117.072266,-48796.8125,-58616.480469
103.886,0.080248,-0.948731,-0.30149,22117.072266,-48364.511719,-57911.816406
103.938,0.130789,-0.845994,-0.334057,22073.261719,-49358.800781,-52744.28125
103.989,0.112223,-0.870691,-0.319254,21854.201172,-49358.800781,-52626.835938
104.04,0.153481,-1.003062,-0.367611,21854.201172,-50136.941406,-40295.214844
104.091,0.180299,-0.91218,-0.145564,22861.876953,-50136.941406,-40295.214844
104.142,0.181331,-1.011953,-0.154446,22818.064453,-50136.941406,-29372.921875
104.193,0.214337,-0.925022,-0.105102,20233.15625,-50093.710938,-29372.921875
104.245,0.226715,-1.006026,-0.117932,20014.097656,-49358.800781,-26436.820312
104.296,0.220526,-0.998123,-0.078457,19970.285156,-49358.800781,-26436.820312
104.347,0.231872,-1.01788,0.016283,19751.224609,-49358.800781,-19155.296875
104.398,0.267973,-0.966512,-0.079443,19707.412109,-49315.570312,-19155.296875
104.451,0.262816,-1.015904,0.146551,18962.609375,-48364.511719,-11051.65625
104.503,0.262816,-0.897362,0.004441,18918.796875,-48321.28125,-11051.65625
104.554,0.312326,-0.915144,0.0301,17954.933594,-47326.992188,-7410.898438
104.606,0.310263,-1.018868,0.19096,17911.121094,-47283.761719,-7410.898438
104.657,0.302011,-0.932925,0.134708,16903.445312,-45251.949219,-1538.695312
104.71,0.292728,-0.952682,0.248199,16903.445312,-45251.949219,-1538.695312
104.762,0.313357,-0.923047,0.108063,16903.445312,-45251.949219,-11.921875
104.813,0.316452,-0.913168,0.104115,16859.632812,-45251.949219,-11.921875
104.864,0.354616,-0.878593,0.313333,16640.572266,-45511.332031,3628.84375
104.915,0.246313,-0.991208,0.037995,16596.761719,-45468.101562,3628.84375
104.966,0.229809,-0.737331,0.386361,16377.701172,-44517.042969,3628.84375
105.017,0.410315,-0.958609,0.42485,16333.888672,-44473.8125,3628.84375
105.068,0.368025,-0.738319,0.762361,15326.212891,-43738.902344,8678.929688
105.12,0.373182,-0.870691,0.493931,15282.400391,-43695.671875,8678.929688
105.172,0.339144,-0.680036,0.572881,13792.792969,-39891.429688,16077.90625
105.225,0.368025,-0.732392,0.562025,13748.980469,-39848.199219,16077.90625
105.277,0.338112,-0.731404,0.523537,13004.177734,-38075.769531,19718.671875
105.33,0.363899,-0.684975,0.678476,13004.177734,-38032.542969,19718.671875
105.382,0.379371,-0.757088,0.559064,13004.177734,-37297.632812,22654.765625
105.433,0.388654,-0.692878,0.583736,13004.177734,-37254.402344,22537.328125
105.485,0.393811,-0.662254,0.634067,13004.177734,-36562.722656,21950.101562
105.538,0.359773,-0.823274,0.597553,12960.365234,-36562.722656,21950.101562
105.589,0.391748,-0.616813,0.689332,12741.304688,-36822.101562,23359.429688
105.641,0.361836,-0.593105,0.693279,12697.492188,-36778.871094,23359.429688
105.693,0.384528,-0.725477,0.63308,11426.945312,-34747.0625,25473.421875
105.745,0.405157,-0.424183,0.632093,11426.945312,-34703.832031,25473.421875
105.797,0.383497,-0.534822,0.79098,11689.816406,-31418.349609,30640.960938
105.849,0.406189,-0.419243,0.875851,11646.003906,-31375.119141,30523.515625
105.9,0.397937,-0.330337,0.541301,11207.884766,-29645.919922,27704.859375
105.952,0.405157,-0.489381,0.834402,11164.072266,-29602.689453,27704.859375
106.005,0.473234,-0.50321,0.888681,10945.013672,-29386.539062,29936.296875
106.057,0.402063,-0.53581,0.725846,10945.013672,-29343.308594,29936.296875
106.11,0.383497,-0.357009,0.797888,11207.884766,-28608.398438,30640.960938
106.163,0.404126,-0.427146,0.80677,11164.072266,-28608.398438,30523.515625
106.215,0.40722,-0.495308,0.782098,10682.140625,-28867.779297,27704.859375
106.267,0.311294,-0.362936,0.753479,10682.140625,-28824.548828,27704.859375
106.319,0.351521,-0.457769,0.817626,10682.140625,-28349.019531,30640.960938
106.372,0.356679,-0.42517,0.85414,10682.140625,-28349.019531,30640.960938
106.424,0.361836,-0.323422,0.824534,11952.689453,-28349.019531,34281.71875
106.475,0.403094,-0.465672,0.793941,11908.876953,-28305.789062,34164.28125
106.526,0.40722,-0.313543,0.83835,10156.396484,-27311.5,32167.734375
106.578,0.426818,-0.268102,0.897562,10156.396484,-27268.269531,32167.734375
106.629,0.436101,-0.24143,0.805783,10156.396484,-26533.359375,32167.734375
106.68,0.431975,-0.36096,0.836376,10112.583984,-26490.128906,32050.289062
106.732,0.474265,-0.306628,0.896576,8842.037109,-26014.599609,30640.960938
106.783,0.478391,-0.247358,0.852166,8798.224609,-25539.068359,31463.070312
106.834,0.473234,-0.189074,0.772229,7790.54834,-25539.068359,31345.625
106.885,0.473234,-0.408377,0.875851,7790.54834,-25495.839844,29936.296875
106.936,0.502114,-0.248345,0.909405,8316.292969,-24242.169922,29936.296875
106.987,0.493863,-0.157463,0.783085,8272.480469,-24198.939453,29936.296875
107.039,0.558845,-0.28292,0.862035,7790.54834,-23464.029297,29936.296875
107.091,0.502114,-0.179196,0.792954,7790.54834,-24242.169922,29936.296875
107.143,0.473234,-0.299714,0.904471,7790.54834,-24198.939453,29936.296875
107.195,0.495926,-0.371827,0.819599,8316.292969,-23982.789062,29936.296875
