timestamp(ms),Mag_z,Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,
"90.698","-101013.765625","0.010108","-0.210807","-0.855127","19488.353516","-34963.210938",
"90.749","-103949.867188","-0.030119","-0.446903","-0.90151","19488.353516","-33709.542969",
"90.8","-103949.867188","-0.025993","-0.384669","-0.894602","19488.353516","-33666.3125",
"90.851","-105359.195312","-0.008458","-0.392571","-0.929142","19488.353516","-33493.390625",
"90.902","-105359.195312","-0.035276","-0.348118","-0.929142","19444.541016","-33450.160156",
"90.953","-107590.625","-0.000206","-0.313543","-0.925195","18743.548828","-31158.970703",
"91.004","-107590.625","-0.027024","-0.225625","-0.968617","18743.548828","-31115.740234",
"91.056","-108999.953125","-0.024961","-0.233528","-0.906444","19488.353516","-28089.638672",
"91.107","-108999.953125","-0.021867","-0.165366","-0.971578","19444.541016","-28046.410156",
"91.158","-111231.390625","-0.022898","-0.104119","-0.991315","18962.609375","-25539.068359",
"91.208","-111231.390625","-0.042496","-0.055715","-0.960722","18962.609375","-25495.839844",
"91.26","-114872.15625","-0.028056","-0.006322","-0.98342","19225.480469","-22210.359375",
"91.311","-114754.710938","-0.021867","0.059864","-0.941972","19181.667969","-22167.128906",
"91.362","-113462.828125","-0.024961","0.157661","-0.98046","18962.609375","-18838.419922",
"91.412","-113345.382812","-0.033213","0.149758","-0.955788","18962.609375","-18795.189453",
"91.463","-108295.289062","-0.03115","0.161612","-0.936051","19225.480469","-15769.089844",
"91.514","-108295.289062","-0.01671","0.209029","-0.938024","19225.480469","-15725.859375",
"91.566","-110526.726562","-0.020835","0.284106","-0.989342","19225.480469","-13737.279297",
"91.617","-110526.726562","-0.007427","0.21298","-0.902497","19181.667969","-13694.048828",
"91.668","-111936.054688","-0.039402","0.328559","-0.950854","18217.804688","-13477.900391",
"91.719","-111818.609375","-0.011552","0.321644","-0.891641","18217.804688","-13434.669922",
"91.77","-110526.726562","-0.048685","0.413514","-0.949867","19751.224609","-10667.949219",
"91.821","-110409.28125","-0.010521","0.377951","-0.829468","19707.412109","-10624.720703",
"91.872","-107590.625","-0.046622","0.439198","-0.884733","18743.548828","-8074.149902",
"91.923","-107473.1875","-0.046622","0.436234","-0.887694","18743.548828","-8030.92041",
"91.974","-101718.429688","-0.098195","0.546873","-0.865982","20014.097656","-5264.199707",
"92.025","-101718.429688","-0.08066","0.504396","-0.72782","20014.097656","-5220.970215",
"92.077","-102423.09375","-0.077566","0.558728","-0.789993","21328.457031","-3751.149902",
"92.128","-102305.648438","-0.123981","0.619974","-0.792954","21328.457031","-3707.919922",
"92.179","-100191.65625","-0.129139","0.58046","-0.74361","22117.072266","-2194.870117",
"92.23","-100074.210938","-0.114698","0.602193","-0.729794","22117.072266","-2151.640137",
"92.281","-97373","-0.17968","0.675294","-0.735715","22599.005859","-422.439941",
"92.332","-97373","-0.144611","0.588363","-0.740649","22599.005859","-422.439941",
"92.382","-98077.664062","-0.177617","0.714808","-0.700188","23124.748047","-422.439941",
"92.433","-97960.21875","-0.17246","0.647634","-0.692293","23124.748047","-379.209961",
"92.484","-95963.671875","-0.195152","0.654549","-0.66466","23913.365234","355.699951",
"92.535","-95963.671875","-0.506653","0.768152","-0.713017","23913.365234","398.929932",
"92.586","-94554.34375","-0.227127","0.668379","-0.616303","23913.365234","1652.599976",
"92.637","-94554.34375","-0.282826","0.766176","-0.604461","23913.365234","1695.829956",
"92.688","-90091.46875","-0.266323","0.670355","-0.595579","25753.470703","2430.73999",
"92.739","-90091.46875","-0.310676","0.773091","-0.463338","25753.470703","2473.969971",
"92.79","-87860.039062","-0.330273","0.72765","-0.571894","26498.271484","4203.169922",
"92.842","-87860.039062","-0.349871","0.785933","-0.243265","26498.271484","4203.169922",
"92.893","-86450.710938","-0.384941","0.76914","-0.429784","28338.376953","4721.929688",
"92.944","-86450.710938","-0.396287","0.71382","-0.622224","28338.376953","4721.929688",
"92.996","-83514.609375","-0.421042","0.834338","-0.533406","29915.607422","6018.830078",
"93.047","-83514.609375","-0.373595","0.779018","-0.454456","29915.607422","6018.830078",
"93.098","-80578.507812","-0.378752","0.808654","-0.346886","29915.607422","6796.969727",
"93.148","-80578.507812","-0.427231","0.758273","-0.438666","29915.607422","6796.969727",
"93.199","-77642.40625","-0.460237","0.756298","-0.223527","31186.158203","7272.5",
"93.25","-77642.40625","-0.49737","0.843228","-0.384388","31186.158203","7272.5",
"93.3","-72592.3125","-0.493244","0.782969","-0.233396","32237.646484","8310.019531",
"93.351","-72592.3125","-0.473646","0.823471","-0.319254","32237.646484","8310.019531",
"93.402","-71770.203125","-0.501496","0.848168","-0.115958","33026.257812","8828.779297",
"93.454","-71770.203125","-0.499433","0.814581","-0.212671","33026.257812","8828.779297",
"93.505","-68129.445312","-0.508716","0.84718","-0.22254","33771.0625","9606.919922",
"93.557","-68129.445312","-0.509747","0.75037","-0.116945","33771.0625","9606.919922",
"93.608","-63784.015625","-0.515936","0.857058","-0.163328","34822.550781","9606.919922",
"93.659","-63784.015625","-0.531408","0.783957","-0.043916","34822.550781","9606.919922",
"93.711","-57911.816406","-0.526251","0.851131","-0.122866","35085.421875","9606.919922",
"93.763","-57911.816406","-0.531408","0.785933","0.015297","35085.421875","9606.919922",
"93.814","-55680.378906","-0.524188","0.841253","-0.078457","35348.296875","10125.679688",
"93.865","-55680.378906","-0.532439","0.779018","0.078457","35348.296875","10125.679688",
"93.917","-51334.953125","-0.531408","0.824459","-0.01431","36399.78125","10601.209961",
"93.968","-51334.953125","-0.249819","0.790872","0.155433","36399.78125","10601.209961",
"94.019","-47694.1875","-0.510779","0.864961","0.097207","36925.527344","10860.589844",
"94.07","-47694.1875","-0.493244","0.809641","0.147538","36881.714844","10860.589844",
"94.12","-41117.324219","-0.494275","0.827423","0.243265","36399.78125","11119.969727",
"94.171","-41117.324219","-0.49737","0.864961","0.212671","36399.78125","11119.969727",
"94.222","-37359.117188","-0.494275","0.795812","0.242278","36399.78125","11119.969727",
"94.274","-37359.117188","-0.465395","0.835325","0.257081","36355.972656","11119.969727",
"94.326","-35245.125","-0.460237","0.81952","0.286687","35611.167969","11379.349609",
"94.377","-35245.125","-0.456111","0.797787","0.290635","35567.355469","11336.119141",
"94.428","-29372.921875","-0.457143","0.836313","0.325175","35085.421875","11119.969727",
"94.478","-29372.921875","-0.434451","0.794824","0.357742","35085.421875","11119.969727",
"94.529","-24205.390625","-0.444765","0.820508","0.415968","35085.421875","11638.730469",
"94.58","-24205.390625","-0.425168","0.776055","0.375506","35085.421875","11595.5",
"94.631","-19859.960938","-0.418979","0.767164","0.446561","35348.296875","10385.060547",
"94.681","-19859.960938","-0.416916","0.788897","0.45939","35304.484375","10385.060547",
"94.732","-16219.195312","-0.391129","0.739504","0.446561","34559.679688","10385.060547",
"94.783","-16219.195312","-0.378752","0.790872","0.728807","34515.867188","10341.830078",
"94.834","-11051.65625","-0.343682","0.743455","0.270897","33814.875","10125.679688",
"94.884","-11051.65625","-0.368437","0.76914","0.529458","33771.0625","10082.449219",
"94.935","-9642.328125","-0.285921","0.700978","0.432745","33289.132812","9347.540039",
"94.985","-9642.328125","-0.31377","0.792848","0.602487","33245.320312","9347.540039",
"95.037","-7410.898438","-0.279732","0.69999","0.627159","32763.388672","10125.679688",
"95.087","-7410.898438","-0.251882","0.703942","0.636041","32719.576172","10082.449219",
"95.138","-1538.695312","-0.254977","0.753334","0.607421","31186.158203","9347.540039",
"95.189","-1538.695312","-0.204435","0.673318","0.655778","31186.158203","9304.310547",
"95.24","2102.070312","-0.206498","0.738516","0.681437","31186.158203","8569.400391",
"95.29","2102.070312","-0.176586","0.652573","0.687358","31142.345703","8569.400391",
"95.341","2806.734375","-0.146674","0.690112","0.705122","29652.736328","8569.400391",
"95.392","2806.734375","-0.123981","0.668379","0.667621","29608.923828","8569.400391",
"95.443","5742.835938","-0.116761","0.659488","0.69624","28601.248047","9088.160156",
"95.493","5742.835938","-0.062094","0.572558","0.788019","28557.435547","9044.929688",
"95.544","9501.039062","-0.009489","0.550825","0.728807","28075.505859","8050.639648",
"95.595","9501.039062","0.017329","0.607132","0.770256","28031.693359","8007.409668",
"95.646","13141.804688","0.036926","0.675294","0.851179","24439.109375","6018.830078",
"95.697","13141.804688","0.094688","0.505384","0.761374","24395.296875","5975.599609",
"95.748","15373.242188","0.120474","0.611084","0.808744","22861.876953","5240.689941",
"95.799","15255.796875","0.109128","0.5854","0.768282","22818.064453","5197.459961",
"95.849","13846.46875","0.157607","0.57157","0.810717","21854.201172","4462.549805",
"95.9","13846.46875","0.189582","0.494517","0.835389","21810.388672","4419.319824",
"95.951","16782.570312","0.215369","0.536995","0.862035","20539.841797","3165.649902",
"96.002","16782.570312","0.204023","0.54391","0.74361","20496.029297","3165.649902",
"96.052","19014.007812","0.259722","0.466858","0.86993","19751.224609","2949.5",
"96.103","18896.5625","0.26591","0.477724","0.80677","19707.412109","2949.5",
"96.154","18309.34375","0.285508","0.50736","0.905457","18480.677734","2690.119873",
"96.205","18309.34375","0.305106","0.495505","0.812691","18436.865234","2690.119873",
"96.256","21950.101562","0.340175","0.43821","0.807757","17429.189453","2430.73999",
"96.307","21832.664062","0.362867","0.460931","0.903484","17385.376953","2430.73999",
"96.358","21128","0.340175","0.425368","0.754466","17166.316406","1133.839966",
"96.409","21128","0.380402","0.389805","0.853153","17122.503906","1133.839966",
"96.459","22654.765625","0.380402","0.366097","0.681437","16640.572266","-422.439941",
"96.509","22654.765625","0.447447","0.442161","1.071252","16596.761719","-422.439941",
"96.56","22654.765625","0.409283","0.389805","0.714991","15851.957031","-897.969971",
"96.611","22654.765625","0.411346","0.47476","0.746571","15808.144531","-897.969971",
"96.662","22654.765625","0.455699","0.376963","0.789006","14844.28125","-1935.490234",
"96.713","22654.765625","0.480454","0.253482","0.841311","14800.46875","-1892.260254",
"96.764","25590.867188","0.444353","0.43821","0.842297","13792.792969","-1416.72998",
"96.814","25473.421875","0.473234","0.259409","0.690319","13792.792969","-1416.72998",
"96.865","22654.765625","0.474265","0.359182","0.699201","14318.537109","-1416.72998",
"96.916","22537.328125","0.53409","0.316705","0.883746","14318.537109","-1416.72998",
"96.967","21950.101562","0.557813","0.31868","0.7594","14318.537109","-2713.629883",
"97.018","21950.101562","0.577411","0.341401","0.792954","14274.724609","-2670.399902",
"97.068","23359.429688","0.585663","0.33251","0.627159","12478.433594","-2194.870117",
"97.119","23241.984375","0.615575","0.316705","0.756439","12434.621094","-2194.870117",
"97.17","21950.101562","0.645487","0.395732","0.746571","11426.945312","-3491.77002",
"97.221","21832.664062","0.671274","0.302875","0.561038","11426.945312","-3491.77002",
"97.271","20423.335938","0.617638","0.326583","0.604461","11689.816406","-3491.77002",
"97.322","20305.890625","0.730067","0.341401","0.681437","11646.003906","-3448.540039",
"97.373","16782.570312","0.736256","0.442161","0.576828","10156.396484","-2194.870117",
"97.424","16665.125","0.768231","0.378939","0.540314","10112.583984","-2194.870117",
"97.476","14551.132812","0.757916","0.365109","0.515642","8842.037109","-2454.25",
"97.527","14433.6875","0.787829","0.390793","0.507747","8798.224609","-2411.02002",
"97.578","13141.804688","0.78164","0.481675","0.399191","8316.292969","-1935.490234",
"97.629","13024.359375","0.82393","0.455003","0.463338","8272.480469","-1892.260254",
"97.68","10910.367188","0.833213","0.390793","0.429784","7790.54834","-1676.109863",
"97.73","10792.921875","0.828056","0.491554","0.45939","7746.73584","-1632.879883",
"97.78","7974.265625","0.81671","0.414502","0.28274","7045.744629","-163.060059",
"97.83","7856.828125","0.82393","0.454016","0.431758","7045.744629","-119.830078",
"97.881","6564.9375","0.828056","0.450064","0.013323","7308.616699","874.459961",
"97.931","6447.5","0.863125","0.469821","0.279779","7308.616699","917.689941",
"97.981","5742.835938","0.854874","0.523165","0.204776","7308.616699","1393.219971",
"98.031","5625.390625","0.886849","0.526129","0.264976","7308.616699","1436.449951",
"98.081","2102.070312","0.851779","0.570582","0.31728","7308.616699","2171.359863",
"98.132","1984.625","0.854874","0.577497","0.139643","7264.804199","2214.589844",
"98.182","-2243.359375","0.837339","0.473773","0.1278","6257.128418","4981.310059",
"98.233","-2360.804688","0.840433","0.615035","0.167275","6213.315918","4981.310059",
"98.284","-7410.898438","0.861062","0.442161","0.055758","5731.384277","6018.830078",
"98.335","-7528.335938","0.845591","0.615035","0.110037","5731.384277","6018.830078",
"98.385","-10346.992188","0.842496","0.589351","0.072535","6257.128418","8050.639648",
"98.436","-10464.4375","0.815678","0.523165","-0.006415","6257.128418","8050.639648",
"98.487","-17628.523438","0.850748","0.675294","0.066614","7045.744629","8310.019531",
"98.538","-17745.96875","0.803301","0.546873","0.051811","7045.744629","8310.019531",
"98.588","-24910.054688","0.849716","0.646646","0.0301","7045.744629","8828.779297",
"98.639","-25027.492188","0.837339","0.573545","0.042929","7045.744629","8828.779297",
"98.689","-26436.820312","0.817741","0.58046","-0.054772","7045.744629","9088.160156",
"98.739","-26554.265625","0.749665","0.699002","-0.047863","7045.744629","9088.160156",
"98.79","-33718.351562","0.772357","0.622938","-0.011349","8053.42041","9606.919922",
"98.841","-33835.796875","0.817741","0.733577","-0.114971","8053.42041","9606.919922",
"98.891","-36654.453125","0.770294","0.744443","0.008388","9104.908203","9606.919922",
"98.941","-36771.894531","0.73213","0.690112","-0.085365","9104.908203","9606.919922",
"98.991","-43231.316406","0.715627","0.642695","-0.117932","10156.396484","9606.919922",
"99.041","-43348.761719","0.753791","0.774079","-0.041942","10156.396484","9563.689453",
"99.091","-49103.515625","0.69706","0.676282","-0.069575","11207.884766","9088.160156",
"99.141","-49220.960938","0.663022","0.824459","-0.068588","11207.884766","9088.160156",
"99.192","-54975.714844","0.71769","0.654549","-0.132735","12215.560547","9606.919922",
"99.242","-55093.160156","0.643424","0.712832","-0.20379","12171.748047","9563.689453",
"99.293","-60847.914062","0.628984","0.700978","-0.23833","11689.816406","9088.160156",
"99.344","-60965.359375","0.612481","0.735553","-0.228461","11689.816406","9044.929688",
"99.395","-68834.109375","0.713564","0.753334","-0.272871","12478.433594","7013.120117",
"99.446","-68951.554688","0.616606","0.718759","-0.210698","12478.433594","6969.889648",
"99.496","-71770.203125","0.599072","0.876815","-0.170236","13004.177734","6278.209961",
"99.547","-71887.65625","0.567096","0.739504","-0.227475","13004.177734","6234.97998",
"99.598","-73296.984375","0.581537","0.822483","-0.240304","14318.537109","6018.830078",
"99.648","-73414.421875","0.543373","0.708881","-0.186026","14274.724609","5975.599609",
"99.699","-74706.3125","0.585663","0.888669","-0.216619","14055.664062","5759.450195",
"99.75","-74823.75","0.515523","0.732589","-0.176157","14055.664062","5759.450195",
"99.801","-77642.40625","0.49902","0.8699","-0.264976","16377.701172","6537.589844",
"99.852","-77759.851562","0.497989","0.772103","-0.176157","16377.701172","6494.359863",
"99.902","-80578.507812","0.288602","0.838289","-0.328136","17954.933594","5759.450195",
"99.954","-80578.507812","0.52687","0.850143","-0.25412","17954.933594","5716.219727",
"100.005","-80578.507812","0.46395","0.95288","-0.226488","17954.933594","5500.069824",
"100.057","-80695.953125","0.459825","0.777042","-0.373532","17911.121094","5500.069824",
"100.109","-81283.171875","0.450542","0.767164","-0.17221","16903.445312","5759.450195",
"100.162","-81283.171875","0.486643","0.84224","-0.216619","16903.445312","5759.450195",
"100.215","-79169.179688","0.347396","0.8699","-0.281753","18962.609375","5759.450195",
"100.268","-79286.625","0.354616","0.866937","-0.351821","18962.609375","5759.450195",
"100.32","-79873.84375","0.340175","0.932135","-0.281753","20014.097656","6278.209961",
"100.371","-79991.289062","0.323672","0.848168","-0.357742","20014.097656","6234.97998",
"100.422","-84219.273438","0.345333","0.875827","-0.340965","20802.712891","5759.450195",
"100.473","-84336.71875","0.540278","0.79186","-0.486036","20802.712891","5716.219727",
"100.524","-90091.46875","0.320578","0.752346","-0.42781","22379.945312","4981.310059",
"100.575","-90208.914062","0.252501","0.830386","-0.636041","22379.945312","4938.080078",
"100.626","-94554.34375","0.25869","0.694063","-0.243265","23387.621094","2949.5",
"100.677","-94789.234375","0.180299","0.902499","-0.600513","23387.621094","2906.27002",
"100.728","-108999.953125","0.176173","0.519214","-0.711043","26498.271484","-3491.77002",
"100.779","-108999.953125","0.160701","0.579472","-0.764334","26498.271484","-3535",
"100.831","-117103.59375","0.127695","0.487603","-0.848219","26761.146484","-8592.910156",
"100.882","-117103.59375","0.129758","0.481675","-0.921247","26761.146484","-8636.140625",
"100.933","-120039.6875","0.134915","0.46587","-0.824534","27024.017578","-13477.900391",
"100.986","-120039.6875","0.096751","0.432283","-0.867956","26980.205078","-13477.900391",
"101.038","-120039.6875","0.106034","0.464882","-0.925195","26279.212891","-14515.419922",
"101.089","-120039.6875","0.095719","0.361158","-0.812691","26279.212891","-14515.419922",
"101.14","-120744.359375","0.099845","0.397708","-0.930129","28075.505859","-16028.46875",
"101.191","-120626.914062","0.108097","0.379927","-0.893615","28031.693359","-16028.46875",
"101.243","-120039.6875","0.080248","0.315717","-0.930129","27812.634766","-16547.228516",
"101.296","-121449.015625","0.107065","0.276203","-0.945919","27812.634766","-16547.228516",
"101.348","-121331.578125","0.099845","0.347328","-0.864996","28338.376953","-18622.269531",
"101.4","-120744.359375","0.109128","0.20409","-0.748544","28864.119141","-21950.978516",
"101.451","-120744.359375","0.061681","0.202114","-0.839337","28820.310547","-21950.978516",
"101.504","-122153.6875","0.088499","0.146794","-1.036712","28601.248047","-24501.548828",
"101.556","-122036.242188","0.116349","0.11222","-1.033751","28557.435547","-24501.548828",
"101.608","-119217.585938","0.11016","0.047022","-0.952827","28338.376953","-26792.740234",
"101.659","-119100.140625","0.076122","0.04307","-1.002171","28294.564453","-26792.740234",
"101.71","-116398.929688","0.097782","0.008496","-0.945919","26498.271484","-28349.019531",
"101.761","-116281.484375","0.078185","-0.031018","-1.029804","26498.271484","-28349.019531",
"101.814","-114872.15625","0.083342","-0.067569","-0.98046","27286.888672","-30121.451172",
"101.866","-114754.710938","0.069933","-0.090289","-0.963683","27243.076172","-30121.451172",
"101.92","-114167.492188","0.078185","-0.060654","-0.94888","27024.017578","-32196.490234",
"101.973","-114050.046875","0.08231","-0.133755","-0.970591","27024.017578","-32196.490234",
"102.025","-112640.71875","0.071996","-0.132767","-0.754466","27286.888672","-33709.542969",
"102.078","-112523.273438","0.105003","-0.185123","-0.978486","27243.076172","-33709.542969",
"102.13","-108999.953125","0.077153","-0.194014","-0.947893","26761.146484","-35265.820312",
"102.182","-108882.515625","0.068901","-0.263163","-0.970591","26717.333984","-35265.820312",
"102.234","-106063.859375","0.051367","-0.286871","-0.966644","25227.724609","-37081.480469",
"102.286","-105946.414062","0.071996","-0.321446","-0.922234","25227.724609","-37081.480469",
"102.337","-103949.867188","0.047241","-0.381705","-0.929142","26279.212891","-39113.292969",
"102.388","-103832.421875","0.041052","-0.392571","-0.875851","26279.212891","-39113.292969",
"102.44","-101718.429688","0.036926","-0.363924","-0.957762","26761.146484","-40410.191406",
"102.492","-101600.984375","0.056524","-0.476539","-0.781111","26717.333984","-40410.191406",
"102.546","-96668.335938","0.0328","-0.386644","-0.875851","25227.724609","-42182.621094",
"102.598","-96668.335938","0.062713","-0.576311","-0.832429","25227.724609","-42182.621094",
"102.652","-90796.132812","0.048272","-0.485429","-0.777164","25753.470703","-43479.519531",
"102.704","-90796.132812","0.06065","-0.619777","-0.840324","25709.658203","-43479.519531",
"102.756","-85746.046875","0.093657","-0.582238","-0.789993","24964.853516","-43998.28125",
"102.808","-85746.046875","0.06787","-0.579275","-0.729794","24921.041016","-43998.28125",
"102.859","-85041.382812","0.093657","-0.66423","-0.764334","23650.492188","-45251.949219",
"102.911","-85041.382812","0.100877","-0.581251","-0.737689","23650.492188","-45251.949219",
"102.962","-80578.507812","0.089531","-0.624716","-0.808744","24701.980469","-45511.332031",
"103.013","-80578.507812","0.089531","-0.640522","-0.799862","24658.167969","-45511.332031",
"103.064","-80578.507812","0.07509","-0.630643","-0.735715","23650.492188","-46030.089844",
"103.116","-80578.507812","0.069933","-0.6504","-0.766308","23650.492188","-46030.089844",
"103.168","-79169.179688","0.084373","-0.617801","-0.695253","24176.236328","-46289.472656",
"103.219","-79169.179688","0.054461","-0.635582","-0.74361","24176.236328","-46289.472656",
"103.271","-78347.070312","0.087468","-0.604959","-0.685384","24439.109375","-46289.472656",
"103.322","-78347.070312","0.079216","-0.754124","-0.708082","24439.109375","-46289.472656",
"103.373","-74001.640625","0.079216","-0.726465","-0.638014","24439.109375","-47326.992188",
"103.424","-74001.640625","0.076122","-0.707695","-0.706109","24395.296875","-47326.992188",
"103.475","-71770.203125","0.078185","-0.828213","-0.515642","23913.365234","-47586.371094",
"103.526","-71770.203125","0.113254","-0.795614","-0.628146","23869.552734","-47586.371094",
"103.577","-68129.445312","0.105003","-0.866739","-0.586697","22599.005859","-48321.28125",
"103.629","-68129.445312","0.093657","-0.761039","-0.611369","22599.005859","-48321.28125",
"103.681","-61552.578125","0.08231","-0.854885","-0.535379","22599.005859","-49099.421875",
"103.732","-61552.578125","0.095719","-0.78376","-0.541301","22555.193359","-49056.191406",
"103.783","-58616.480469","0.096751","-0.936876","-0.500839","22117.072266","-48840.039062",
"103.834","-58616.480469","0.096751","-0.829201","-0.491957","22117.072266","-48796.8125",
"103.886","-57911.816406","0.080248","-0.948731","-0.30149","22117.072266","-48364.511719",
"103.938","-52744.28125","0.130789","-0.845994","-0.334057","22073.261719","-49358.800781",
"103.989","-52626.835938","0.112223","-0.870691","-0.319254","21854.201172","-49358.800781",
"104.04","-40295.214844","0.153481","-1.003062","-0.367611","21854.201172","-50136.941406",
"104.091","-40295.214844","0.180299","-0.91218","-0.145564","22861.876953","-50136.941406",
"104.142","-29372.921875","0.181331","-1.011953","-0.154446","22818.064453","-50136.941406",
"104.193","-29372.921875","0.214337","-0.925022","-0.105102","20233.15625","-50093.710938",
"104.245","-26436.820312","0.226715","-1.006026","-0.117932","20014.097656","-49358.800781",
"104.296","-26436.820312","0.220526","-0.998123","-0.078457","19970.285156","-49358.800781",
"104.347","-19155.296875","0.231872","-1.01788","0.016283","19751.224609","-49358.800781",
"104.398","-19155.296875","0.267973","-0.966512","-0.079443","19707.412109","-49315.570312",
"104.451","-11051.65625","0.262816","-1.015904","0.146551","18962.609375","-48364.511719",
"104.503","-11051.65625","0.262816","-0.897362","0.004441","18918.796875","-48321.28125",
"104.554","-7410.898438","0.312326","-0.915144","0.0301","17954.933594","-47326.992188",
"104.606","-7410.898438","0.310263","-1.018868","0.19096","17911.121094","-47283.761719",
"104.657","-1538.695312","0.302011","-0.932925","0.134708","16903.445312","-45251.949219",
"104.71","-1538.695312","0.292728","-0.952682","0.248199","16903.445312","-45251.949219",
"104.762","-11.921875","0.313357","-0.923047","0.108063","16903.445312","-45251.949219",
"104.813","-11.921875","0.316452","-0.913168","0.104115","16859.632812","-45251.949219",
"104.864","3628.84375","0.354616","-0.878593","0.313333","16640.572266","-45511.332031",
"104.915","3628.84375","0.246313","-0.991208","0.037995","16596.761719","-45468.101562",
"104.966","3628.84375","0.229809","-0.737331","0.386361","16377.701172","-44517.042969",
"105.017","3628.84375","0.410315","-0.958609","0.42485","16333.888672","-44473.8125",
"105.068","8678.929688","0.368025","-0.738319","0.762361","15326.212891","-43738.902344",
"105.12","8678.929688","0.373182","-0.870691","0.493931","15282.400391","-43695.671875",
"105.172","16077.90625","0.339144","-0.680036","0.572881","13792.792969","-39891.429688",
"105.225","16077.90625","0.368025","-0.732392","0.562025","13748.980469","-39848.199219",
"105.277","19718.671875","0.338112","-0.731404","0.523537","13004.177734","-38075.769531",
"105.33","19718.671875","0.363899","-0.684975","0.678476","13004.177734","-38032.542969",
"105.382","22654.765625","0.379371","-0.757088","0.559064","13004.177734","-37297.632812",
"105.433","22537.328125","0.388654","-0.692878","0.583736","13004.177734","-37254.402344",
"105.485","21950.101562","0.393811","-0.662254","0.634067","13004.177734","-36562.722656",
"105.538","21950.101562","0.359773","-0.823274","0.597553","12960.365234","-36562.722656",
"105.589","23359.429688","0.391748","-0.616813","0.689332","12741.304688","-36822.101562",
"105.641","23359.429688","0.361836","-0.593105","0.693279","12697.492188","-36778.871094",
"105.693","25473.421875","0.384528","-0.725477","0.63308","11426.945312","-34747.0625",
"105.745","25473.421875","0.405157","-0.424183","0.632093","11426.945312","-34703.832031",
"105.797","30640.960938","0.383497","-0.534822","0.79098","11689.816406","-31418.349609",
"105.849","30523.515625","0.406189","-0.419243","0.875851","11646.003906","-31375.119141",
"105.9","27704.859375","0.397937","-0.330337","0.541301","11207.884766","-29645.919922",
"105.952","27704.859375","0.405157","-0.489381","0.834402","11164.072266","-29602.689453",
"106.005","29936.296875","0.473234","-0.50321","0.888681","10945.013672","-29386.539062",
"106.057","29936.296875","0.402063","-0.53581","0.725846","10945.013672","-29343.308594",
"106.11","30640.960938","0.383497","-0.357009","0.797888","11207.884766","-28608.398438",
"106.163","30523.515625","0.404126","-0.427146","0.80677","11164.072266","-28608.398438",
"106.215","27704.859375","0.40722","-0.495308","0.782098","10682.140625","-28867.779297",
"106.267","27704.859375","0.311294","-0.362936","0.753479","10682.140625","-28824.548828",
"106.319","30640.960938","0.351521","-0.457769","0.817626","10682.140625","-28349.019531",
"106.372","30640.960938","0.356679","-0.42517","0.85414","10682.140625","-28349.019531",
"106.424","34281.71875","0.361836","-0.323422","0.824534","11952.689453","-28349.019531",
"106.475","34164.28125","0.403094","-0.465672","0.793941","11908.876953","-28305.789062",
"106.526","32167.734375","0.40722","-0.313543","0.83835","10156.396484","-27311.5",
"106.578","32167.734375","0.426818","-0.268102","0.897562","10156.396484","-27268.269531",
"106.629","32167.734375","0.436101","-0.24143","0.805783","10156.396484","-26533.359375",
"106.68","32050.289062","0.431975","-0.36096","0.836376","10112.583984","-26490.128906",
"106.732","30640.960938","0.474265","-0.306628","0.896576","8842.037109","-26014.599609",
"106.783","31463.070312","0.478391","-0.247358","0.852166","8798.224609","-25539.068359",
"106.834","31345.625","0.473234","-0.189074","0.772229","7790.54834","-25539.068359",
"106.885","29936.296875","0.473234","-0.408377","0.875851","7790.54834","-25495.839844",
"106.936","29936.296875","0.502114","-0.248345","0.909405","8316.292969","-24242.169922",
"106.987","29936.296875","0.493863","-0.157463","0.783085","8272.480469","-24198.939453",
"107.039","29936.296875","0.558845","-0.28292","0.862035","7790.54834","-23464.029297",
"107.091","29936.296875","0.502114","-0.179196","0.792954","7790.54834","-24242.169922",
"107.143","29936.296875","0.473234","-0.299714","0.904471","7790.54834","-24198.939453",
"107.195","29936.296875","0.495926","-0.371827","0.819599","8316.292969","-23982.789062",
"107.246","29936.296875","0.475297","-0.373802","0.860061","8316.292969","-23982.789062",
"107.298","29936.296875","0.403094","-0.341203","0.812691","8316.292969","-26057.830078",
"107.351","29936.296875","0.351521","-0.470611","0.748544","8316.292969","-26057.830078",
"107.403","29936.296875","0.370088","-0.372814","0.521563","10156.396484","-29645.919922",
"107.456","29818.851562","0.387622","-0.674108","0.707096","10156.396484","-29645.919922",
"107.509","27000.195312","0.339144","-0.397511","0.690319","11426.945312","-32196.490234",
"107.561","27000.195312","0.305106","-0.478514","0.88572","11383.132812","-32196.490234",
"107.613","27000.195312","0.380402","-0.477526","0.857101","11207.884766","-34228.300781",
"107.665","26882.75","0.29376","-0.655339","0.676503","11207.884766","-34228.300781",
"107.716","23359.429688","0.314389","-0.561494","0.772229","11207.884766","-35525.199219",
"107.768","23241.984375","0.284477","-0.701768","0.773216","11207.884766","-35525.199219",
"107.819","22654.765625","0.234966","-0.477526","0.793941","11426.945312","-37081.480469",
"107.871","22537.328125","0.240124","-0.748197","0.628146","11426.945312","-37081.480469",
"107.921","20423.335938","0.134915","-0.712635","0.634067","13792.792969","-38853.910156",
"107.973","20305.890625","0.144198","-0.749185","0.591631","13792.792969","-38853.910156",
